;Playlist Origin;Playlist order;Artist;Track Name;Album Name;Album Release Date;Track Number;Track Popularity;Track Id;Track Duration MS;Danceability;Energy;Key;Loudness;Mode;Speechiness;Acousticness;Instrumentalness;Liveness;Valence;Tempo;Valence;Track_href;Time_signature;uri;Genres
23;DT_Top100_18;24;Rival Consoles;Ghosting;Howl;2015-10-16;1;5;7L5hSJyoKPfgLoPsWQDLdB;269622;0.605;0.702;4;-10.623;0;0.0348;0.141;0.901;0.115;0.0535;100.973;0.0535;https://api.spotify.com/v1/tracks/7L5hSJyoKPfgLoPsWQDLdB;4;spotify:track:7L5hSJyoKPfgLoPsWQDLdB;['ambient', 'ambient idm', 'bass music', 'chamber psych', 'compositional ambient', 'electronic', 'indietronica', 'intelligent dance music', 'microhouse', 'minimal techno', 'ninja', 'wonky']
24;DT_Top100_18;25;Kenton Slash Demon;Sun;Sun;2010-08-02;1;36;2sJJZQLZXFR5Smq2EVczbi;300496;0.755;0.747;7;-6.248;0;0.0644;0.0132;0.83;0.0546;0.439;114.996;0.439;https://api.spotify.com/v1/tracks/2sJJZQLZXFR5Smq2EVczbi;4;spotify:track:2sJJZQLZXFR5Smq2EVczbi;['danish electro-pop']
25;DT_Top100_18;26;Vendredi sur Mer;La femme à la peau bleue;La femme à la peau bleue;2016-04-08;1;33;4zwPwQmq7sEEUIJU5jUAO2;207923;0.675;0.649;11;-5.053;0;0.0751;0.429;0.491;0.228;0.244;100.012;0.244;https://api.spotify.com/v1/tracks/4zwPwQmq7sEEUIJU5jUAO2;4;spotify:track:4zwPwQmq7sEEUIJU5jUAO2;['french indie pop', 'french indietronica']
26;DT_Top100_18;27;Chemise;She Can't Love You;A Night to Remember (Mixed By Tony Okungbowa & Jojoflores);2012-05-01;1;32;4FhiBg1RpRNEmO1Nfl1G6u;217666;0.963;0.742;4;-6.597;0;0.0904;0.036;0.000989;0.303;0.694;114.689;0.694;https://api.spotify.com/v1/tracks/4FhiBg1RpRNEmO1Nfl1G6u;4;spotify:track:4FhiBg1RpRNEmO1Nfl1G6u;[]
27;DT_Top100_18;28;Philip Glass;Etude No. 2;Etudes for Piano Vol 1 No. 1-10;2001-05-01;1;59;5bi8ryL6gy6a1BRXOf43y9;295560;0.235;0.166;5;-19.632;1;0.0347;0.992;0.87;0.101;0.0356;101.182;0.0356;https://api.spotify.com/v1/tracks/5bi8ryL6gy6a1BRXOf43y9;4;spotify:track:5bi8ryL6gy6a1BRXOf43y9;['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'drone', 'fourth world', 'minimal', 'soundtrack']
28;DT_Top100_18;29;L'Impératrice;Vanille fraise;Vanille fraise;2015;1;61;7nZ9CzhiFRPhOQCn7eDSnn;238183;0.767;0.547;7;-11.458;0;0.0474;0.0399;0.485;0.0949;0.66;103.03;0.66;https://api.spotify.com/v1/tracks/7nZ9CzhiFRPhOQCn7eDSnn;4;spotify:track:7nZ9CzhiFRPhOQCn7eDSnn;['filter house', 'french indie pop', 'french indietronica']
29;DT_Top100_18;30;Moderat;Eating Hooks - Live;Live;2016-11-25;1;17;30f9UpPwuuiSsiohNpABXw;270749;0.689;0.361;0;-11.166;0;0.0351;0.185;0.338;0.47;0.129;124.011;0.129;https://api.spotify.com/v1/tracks/30f9UpPwuuiSsiohNpABXw;4;spotify:track:30f9UpPwuuiSsiohNpABXw;['alternative dance', 'electronic', 'indietronica', 'microhouse', 'minimal techno', 'new rave']
30;DT_Top100_18;31;Bleu Toucan;Le vol du cygne;Origami;2016-06-03;1;31;6G5vLXJjAgDVAJcfw4MUHF;268426;0.814;0.458;7;-8.423;0;0.0474;0.399;0.0198;0.109;0.551;119.989;0.551;https://api.spotify.com/v1/tracks/6G5vLXJjAgDVAJcfw4MUHF;4;spotify:track:6G5vLXJjAgDVAJcfw4MUHF;['french indie pop', 'french indietronica']
31;DT_Top100_18;32;Drake;Passionfruit;More Life;2017-03-18;1;81;5mCPDVBb16L4XQwDdbRUpz;298940;0.804;0.459;11;-11.556;1;0.039;0.304;0.0862;0.11;0.372;111.963;0.372;https://api.spotify.com/v1/tracks/5mCPDVBb16L4XQwDdbRUpz;4;spotify:track:5mCPDVBb16L4XQwDdbRUpz;['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']
32;DT_Top100_18;33;Darkstar;Aidys Girl Is a Computer;North;2010;1;19;0w1X6QlLyFeawiptKPTKGR;311893;0.733;0.705;6;-6.643;1;0.0477;0.0164;0.698;0.116;0.152;135.002;0.152;https://api.spotify.com/v1/tracks/0w1X6QlLyFeawiptKPTKGR;4;spotify:track:0w1X6QlLyFeawiptKPTKGR;['bass music']
33;DT_Top100_18;34;Julien Dyne;So Far Feat. Mara Tk - Main;Glimpse;2012-01-16;1;8;1Nh1tON7sDF3VOaZbmZMy7;214521;0.552;0.611;2;-6.581;1;0.237;0.0228;0.00634;0.556;0.407;94.215;0.407;https://api.spotify.com/v1/tracks/1Nh1tON7sDF3VOaZbmZMy7;4;spotify:track:1Nh1tON7sDF3VOaZbmZMy7;['indie jazz', 'nz reggae']
34;DT_Top100_18;35;Miles Davis;So What;Kind Of Blue (Legacy Edition);1959-08-17;1;61;4vLYewWIvqHfKtJDk8c8tq;562640;0.517;0.151;0;-17.266;1;0.0373;0.705;0.00136;0.116;0.21;136.356;0.21;https://api.spotify.com/v1/tracks/4vLYewWIvqHfKtJDk8c8tq;4;spotify:track:4vLYewWIvqHfKtJDk8c8tq;['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz trumpet', 'vocal jazz']
35;DT_Top100_18;36;Nils Frahm;Said and Done;Spaces;2013-11-18;1;5;3sMbP4yk5MBbxM6HZmGtlf;578933;0.127;0.579;11;-16.627;1;0.0327;0.848;0.948;0.38;0.0641;143.437;0.0641;https://api.spotify.com/v1/tracks/3sMbP4yk5MBbxM6HZmGtlf;4;spotify:track:3sMbP4yk5MBbxM6HZmGtlf;['chamber pop', 'compositional ambient', 'focus', 'fourth world', 'neoclassical']
36;DT_Top100_18;37;Rival Consoles;Soul (Bonus Track);Odyssey / Sonne (Bonus Track Version);2015-05-04;1;1;3395CBlbk7MNEMm81SpE8W;258143;0.697;0.837;1;-9.395;1;0.0449;0.0209;0.5;0.285;0.238;100.004;0.238;https://api.spotify.com/v1/tracks/3395CBlbk7MNEMm81SpE8W;4;spotify:track:3395CBlbk7MNEMm81SpE8W;['ambient', 'ambient idm', 'bass music', 'chamber psych', 'compositional ambient', 'electronic', 'indietronica', 'intelligent dance music', 'microhouse', 'minimal techno', 'ninja', 'wonky']
37;DT_Top100_18;38;A Tribe Called Quest;Electric Relaxation;The Anthology;1999-10-26;1;65;0eEXcw3JLVXcRxYrVYMy68;226133;0.866;0.534;11;-9.201;1;0.229;0.184;0.266;0.0929;0.841;98.243;0.841;https://api.spotify.com/v1/tracks/0eEXcw3JLVXcRxYrVYMy68;4;spotify:track:0eEXcw3JLVXcRxYrVYMy68;['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'jazz rap', 'pop rap', 'rap']
38;DT_Top100_18;39;Philip Glass;Glassworks: I. Opening;Glassworks - Expanded Edition;1982;1;41;4gdwUYVnVv8u0t6XaYob4v;384893;0.191;0.112;0;-25.688;0;0.0394;0.982;0.904;0.101;0.328;139.198;0.328;https://api.spotify.com/v1/tracks/4gdwUYVnVv8u0t6XaYob4v;3;spotify:track:4gdwUYVnVv8u0t6XaYob4v;['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'drone', 'fourth world', 'minimal', 'soundtrack']
39;DT_Top100_18;40;Caribou;Sun (Midland Edit);Tapes;2012-07-02;1;30;73fKdX8gg3rCySU4Dsbug3;407635;0.812;0.378;3;-14.99;0;0.045;0.151;0.928;0.104;0.479;124.993;0.479;https://api.spotify.com/v1/tracks/73fKdX8gg3rCySU4Dsbug3;4;spotify:track:73fKdX8gg3rCySU4Dsbug3;['alternative dance', 'chamber pop', 'chillwave', 'dance-punk', 'electronic', 'freak folk', 'indie pop', 'indie rock', 'indietronica', 'intelligent dance music', 'modern rock', 'neo-psychedelic', 'new rave', 'trip hop']
40;DT_Top100_18;41;Moderat;Rusty Nails;Moderat (Deluxe Version);2009-05-11;1;4;1fJN1YJ7NJfrSDGprKtG0V;272200;0.744;0.868;11;-7.849;1;0.069;0.0352;0.798;0.0929;0.923;128.021;0.923;https://api.spotify.com/v1/tracks/1fJN1YJ7NJfrSDGprKtG0V;4;spotify:track:1fJN1YJ7NJfrSDGprKtG0V;['alternative dance', 'electronic', 'indietronica', 'microhouse', 'minimal techno', 'new rave']
41;DT_Top100_18;42;Nick Monaco;Pussy;Pussy;2016-10-28;1;41;5Z3KP0QDKsUwgskRrd09oq;330000;0.918;0.394;9;-10.728;0;0.134;0.115;0.233;0.0914;0.481;120.008;0.481;https://api.spotify.com/v1/tracks/5Z3KP0QDKsUwgskRrd09oq;4;spotify:track:5Z3KP0QDKsUwgskRrd09oq;[]
42;DT_Top100_18;43;Chapelier Fou;Darling, Darling, Darling... - Remastered;! (Remastered);2017-03-31;1;31;1VFJDLc0w13lx3vAfCL0Pq;278906;0.801;0.31;4;-9.503;0;0.0561;0.713;0.808;0.0886;0.496;106.028;0.496;https://api.spotify.com/v1/tracks/1VFJDLc0w13lx3vAfCL0Pq;3;spotify:track:1VFJDLc0w13lx3vAfCL0Pq;['french indie pop', 'french indietronica']
43;DT_Top100_18;44;Nicolas Jaar;El Bandido;Significant Others;2009-03-08;1;54;0YQznyH9mJn6UTwWFHqy4b;397242;0.859;0.399;1;-11.089;1;0.0451;0.155;0.388;0.0999;0.254;124.009;0.254;https://api.spotify.com/v1/tracks/0YQznyH9mJn6UTwWFHqy4b;4;spotify:track:0YQznyH9mJn6UTwWFHqy4b;['downtempo', 'electronic', 'indietronica', 'microhouse']
44;DT_Top100_18;45;Baby Alpaca;Sea of Dreams - Turbotito Remix;Strictly Sexual (Remixes);2014-03-04;1;0;2cpTQcWzvkwltxoPuhX50B;324791;0.828;0.399;2;-10.971;1;0.0352;0.378;0.374;0.0869;0.42;92.02;0.42;https://api.spotify.com/v1/tracks/2cpTQcWzvkwltxoPuhX50B;4;spotify:track:2cpTQcWzvkwltxoPuhX50B;['brooklyn indie']
45;DT_Top100_18;46;Artifacts;Wrong Side of Da Tracks;Between A Rock And A Hard Place;1994-10-25;1;54;0yf6ORR6kV4iEn6T78XKbZ;260200;0.861;0.56;1;-9.974;1;0.299;0.148;2.7e-05;0.439;0.634;88.299;0.634;https://api.spotify.com/v1/tracks/0yf6ORR6kV4iEn6T78XKbZ;4;spotify:track:0yf6ORR6kV4iEn6T78XKbZ;['alternative hip hop', 'hardcore hip hop', 'hip hop', 'jazz boom bap', 'turntablism']
46;DT_Top100_18;47;Black Star;Respiration;Mos Def & Talib Kweli Are Black Star;2002-01-01;1;51;5mxVKAuunOKqcBfR5ivbRf;365333;0.505;0.745;6;-5.895;0;0.43;0.234;0.0;0.187;0.501;178.66;0.501;https://api.spotify.com/v1/tracks/5mxVKAuunOKqcBfR5ivbRf;4;spotify:track:5mxVKAuunOKqcBfR5ivbRf;['alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'pop rap', 'southern hip hop']
47;DT_Top100_18;48;Miles Davis;Blue in Green;Kind Of Blue (Legacy Edition);1959-08-17;1;67;0aWMVrwxPNYkKmFthzmpRi;337733;0.421;0.0161;2;-25.358;0;0.0374;0.81;0.0021;0.0978;0.16;110.926;0.16;https://api.spotify.com/v1/tracks/0aWMVrwxPNYkKmFthzmpRi;4;spotify:track:0aWMVrwxPNYkKmFthzmpRi;['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz trumpet', 'vocal jazz']
48;DT_Top100_18;49;Madvillain;All Caps;Madvillainy;2004-03-24;1;57;1Y2ExJJ9Dmb9po8K0ybSj3;130479;0.358;0.889;1;-8.045;1;0.336;0.266;1.48e-05;0.172;0.665;85.619;0.665;https://api.spotify.com/v1/tracks/1Y2ExJJ9Dmb9po8K0ybSj3;4;spotify:track:1Y2ExJJ9Dmb9po8K0ybSj3;['alternative hip hop', 'hardcore hip hop', 'hip hop', 'rap', 'underground hip hop']
49;DT_Top100_18;50;A Tribe Called Quest;Award Tour;Midnight Marauders;1993-11-09;1;62;5YTM7OgQDt9EJAYcfHLniJ;226440;0.812;0.6;7;-9.414;1;0.254;0.00308;8.38e-06;0.173;0.555;97.338;0.555;https://api.spotify.com/v1/tracks/5YTM7OgQDt9EJAYcfHLniJ;4;spotify:track:5YTM7OgQDt9EJAYcfHLniJ;['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'jazz rap', 'pop rap', 'rap']
50;DT_Top100_18;51;Madlib;Movie Finale;Beat Konducta Vol. 3 & 4: In India;2007-08-24;1;34;4z5Wok98ZeXmtjlcajbPmx;104080;0.631;0.407;6;-12.423;0;0.0737;0.000159;0.782;0.321;0.626;92.905;0.626;https://api.spotify.com/v1/tracks/4z5Wok98ZeXmtjlcajbPmx;4;spotify:track:4z5Wok98ZeXmtjlcajbPmx;['alternative hip hop', 'funk', 'hip hop', 'turntablism']
51;DT_Top100_18;52;Moderat;Versions;II;2013-08-05;1;28;22xnIYqlk4DVEBnTH3SvuA;310288;0.668;0.584;8;-10.588;0;0.493;0.0546;0.912;0.0881;0.529;125.057;0.529;https://api.spotify.com/v1/tracks/22xnIYqlk4DVEBnTH3SvuA;4;spotify:track:22xnIYqlk4DVEBnTH3SvuA;['alternative dance', 'electronic', 'indietronica', 'microhouse', 'minimal techno', 'new rave']
52;DT_Top100_18;53;Wu-Tang Clan;C.R.E.A.M.;Enter The Wu-Tang (36 Chambers) [Expanded Edition];1993-11-09;1;72;119c93MHjrDLJTApCVGpvx;252186;0.479;0.549;11;-10.551;0;0.373;0.57;0.0239;0.127;0.576;180.985;0.576;https://api.spotify.com/v1/tracks/119c93MHjrDLJTApCVGpvx;4;spotify:track:119c93MHjrDLJTApCVGpvx;['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap']
53;DT_Top100_18;54;Actress;X22RME;AZD;2017-04-14;1;32;3xQTGuuLdG90idrVMyCrTC;304920;0.62;0.772;8;-11.355;1;0.0926;0.0247;3.63e-05;0.301;0.387;126.002;0.387;https://api.spotify.com/v1/tracks/3xQTGuuLdG90idrVMyCrTC;4;spotify:track:3xQTGuuLdG90idrVMyCrTC;['acid house', 'art pop', 'bass music', 'detroit techno', 'dub techno', 'electronic', 'escape room', 'experimental pop', 'float house', 'fluxwork', 'fourth world', 'future garage', 'hauntology', 'intelligent dance music', 'mandible', 'microhouse', 'minimal techno', 'outsider house', 'techno', 'vaporwave', 'wonky']
54;DT_Top100_18;55;Burial;Archangel;Untrue;2007;1;44;28hwfx6WVMQoOCHMvD2IMJ;238426;0.624;0.852;1;-10.184;1;0.153;0.428;0.656;0.114;0.512;135.223;0.512;https://api.spotify.com/v1/tracks/28hwfx6WVMQoOCHMvD2IMJ;4;spotify:track:28hwfx6WVMQoOCHMvD2IMJ;['bass music', 'dubstep', 'electronic', 'future garage', 'hauntology', 'intelligent dance music', 'microhouse', 'trip hop', 'uk garage', 'wonky']
55;DT_Top100_18;56;Murs;L.A.;Murray's Revenge;2006;1;37;0JjgNoZJ2l49O2ztVRnSNt;169106;0.467;0.829;10;-5.298;0;0.377;0.00511;1.01e-05;0.174;0.916;160.125;0.916;https://api.spotify.com/v1/tracks/0JjgNoZJ2l49O2ztVRnSNt;4;spotify:track:0JjgNoZJ2l49O2ztVRnSNt;['abstract hip hop', 'alternative hip hop', 'hip hop', 'underground rap']
56;DT_Top100_18;57;Floating Points;King Bromeliad;King Bromeliad / Montparnasse;2014-06-23;1;49;6f1S3mOpU4TeoTZOJCmRXl;532499;0.896;0.471;1;-10.391;1;0.0766;0.00477;0.874;0.0824;0.282;114.936;0.282;https://api.spotify.com/v1/tracks/6f1S3mOpU4TeoTZOJCmRXl;4;spotify:track:6f1S3mOpU4TeoTZOJCmRXl;['bass music', 'deep house', 'float house', 'future garage', 'indie jazz', 'microhouse', 'nu jazz', 'wonky']
57;DT_Top100_18;58;Cameo Culture;Told You So;Burning Bright;2015-03-30;1;43;2SCHvVxxf591F0EsSNCsRK;304654;0.86;0.628;10;-7.992;0;0.0889;0.00492;0.776;0.101;0.279;104.992;0.279;https://api.spotify.com/v1/tracks/2SCHvVxxf591F0EsSNCsRK;4;spotify:track:2SCHvVxxf591F0EsSNCsRK;[]
58;DT_Top100_18;59;The Notorious B.I.G.;Juicy;Ready To Die The Remaster;1994-09-13;1;77;5ByAIlEEnxYdvpnezg7HTX;302693;0.889;0.816;9;-4.67;1;0.247;0.472;0.0;0.204;0.777;96.056;0.777;https://api.spotify.com/v1/tracks/5ByAIlEEnxYdvpnezg7HTX;4;spotify:track:5ByAIlEEnxYdvpnezg7HTX;['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap']
